org.apache.lucene,lucene-test-framework,6.6.0,[]
org.jboss.arquillian.container,arquillian-container-impl-base,1.4.1.Final,[]
org.infinispan,infinispan-lucene-directory,8.0.1.Final,[]
org.neo4j,neo4j-ogm-api,3.1.5,[]
org.jboss,jbossxb,2.0.0.CR13,[]
org.apache.hadoop,hadoop-yarn-server-nodemanager,3.2.0,[]
org.junit.platform,junit-platform-launcher,1.5.0,[]
org.neo4j,neo4j-ogm-bolt-driver,3.2.5,[]
com.mysema.querydsl,querydsl-codegen,3.2.4,[]
org.glassfish.jersey.media,jersey-media-multipart,2.27,[]
org.renjin,gcc-bridge-plugin,0.7.1525,[]
org.eclipse.jetty,jetty-plus,9.2.16.v20160414,[]
org.jboss.integration,jboss-transaction-spi,6.0.0.CR1,[]
org.renjin,gcc-runtime,0.8.2316,[]
org.neo4j,neo4j-io,3.4.13,[]
org.mongodb,mongo-java-driver,2.5,[]
org.ops4j.base,ops4j-base-lang,0.5.0,[]
org.apache.hadoop,hadoop-mapreduce-client-shuffle,2.6.5,[]
org.apache.cxf,cxf-rt-frontend-jaxws,3.0.3,[]
io.micrometer,micrometer-jersey2,1.1.14,[]
org.restlet.jee,org.restlet,2.1.1,[]
io.projectreactor.tools,blockhound,1.0.0.RC1,[]
org.eclipse.jdt,ecj,3.13.102,[]
androidx.test,monitor,1.1.0,[]
org.neo4j,neo4j-graph-matching,2.2.10,[]
org.jboss.jbossas,jboss-as-system,6.0.0.20101110-CR1,[]
org.apache.maven.wagon,wagon-http-lightweight,3.3.1,[]
org.fusesource.leveldbjni,leveldbjni-linux64,1.8,[]
org.glassfish.hk2.external,asm-all-repackaged,2.1.92,[]
io.micrometer,micrometer-registry-graphite,1.1.13,[]
org.apache.xmlgraphics,batik-squiggle,1.13,[]
geronimo-spec,geronimo-spec-servlet,2.4-rc4,[]
org.apache.curator,curator-recipes,2.1.0-incubating,[]
org.renjin.cran,dotCall64,0.9-5.2-b5,[]
org.renjin,gcc-bridge-plugin,0.8.1611,[]
org.slf4j,com.springsource.slf4j.api,1.5.6,[]
com.querydsl,querydsl-collections,4.2.2,[]
edu.ucar,cdm,4.6.10,[]
org.apache.tomcat,tomcat-juli,7.0.52,[]
org.scala-lang,scala-actors,2.11.0-M5,[]
org.openrdf.sesame,sesame-repository-sparql,2.6.0,[]
org.ops4j.pax.logging,pax-logging-service,1.5.0,[]
org.renjin.cran,mime,0.5-b56,[]
org.eclipse.jetty,jetty-util,10.0.5,[]
org.glassfish.main.security,security,5.1.0,[]
org.fusesource.hawtbuf,hawtbuf,1.9,[]
org.springframework.restdocs,spring-restdocs-restassured,2.0.2.RELEASE,[]
com.google.cloud.datastore,datastore-v1-proto-client,1.6.3,[]
com.google.crypto.tink,tink,1.6.0,[]
org.jboss.deployers,jboss-deployers-vfs,2.2.0.Alpha2,[]
org.eclipse.jetty,jetty-jaas,9.4.28.v20200408,[]
org.glassfish.grizzly,grizzly-framework,2.2.10,[]
org.springframework.restdocs,spring-restdocs-restassured,2.0.5.RELEASE,[]
org.renjin,renjin-appl,0.9.2622,[]
org.apache.sshd,sshd-core,2.1.0,['CVE-2021-30129']
io.micrometer,micrometer-registry-ganglia,1.0.9,[]
org.codehaus.castor,castor-core,1.3.2,[]
io.micrometer,micrometer-registry-jmx,1.3.14,[]
